,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
27,1735110161.048,5.0,0.9999787,3.3724805e-17,0.006523557,-1.6453226e-17,8.891593,-2.2107102e-16,2.3713655,6.42671,-2.6221482e-16,0.22609927,5.0,0.0,0.0,10.26858775553659,-1.9927581045886264e-15,-0.7282097168671177,3.083921729948784e-17,False
28,1735110161.088,5.0,0.99997526,-2.1351788e-17,-0.007036618,-1.5284614e-17,9.148697,-2.3185904e-16,2.3809829,6.4266095,-2.692166e-16,0.25287476,5.0,0.0,0.0,10.061189729239517,-9.985585085855476e-16,-0.7540815741340233,1.717410740630901e-17,False
29,1735110161.138,5.0,0.99967813,-7.775869e-17,-0.025370952,-1.5447777e-17,9.469694,-2.4419597e-16,2.3941698,6.4102163,-2.1475313e-16,0.27236304,5.0,0.0,0.0,9.872374240816551,2.1460967863040066e-16,-0.7663356085625243,2.364309211112316e-18,False
30,1735110161.168,5.0,0.99932355,-8.5296866e-17,-0.036775704,-1.5349347e-17,9.661737,-2.498975e-16,2.4024374,6.3915625,-1.6474252e-16,0.27814683,5.0,0.0,0.0,9.79119342575306,4.852116261012925e-16,-0.7655493947987259,-2.854855220283356e-18,False
31,1735110161.208,5.0,0.9986387,-8.390824e-17,-0.052160975,-1.361703e-17,9.916736,-2.551114e-16,2.4136212,6.356428,-9.626558e-17,0.2799795,5.0,0.0,0.0,9.717090232727697,6.323922079741794e-16,-0.7559560190347382,-1.2807705015635857e-17,False
32,1735110161.248,5.0,0.99771714,-7.2233924e-17,-0.06753113,-1.1076558e-17,10.170096,-2.5768087e-16,2.4247613,6.3096776,-3.3731122e-17,0.27621025,5.0,0.0,0.0,9.678230283745688,5.739577044949545e-16,-0.7362739615962395,-2.1251262628329187e-17,False
33,1735110161.288,5.0,0.9965753,-3.883479e-17,-0.08269035,-9.8177645e-18,10.421357,-2.5803967e-16,2.4356618,6.2514424,1.1434984e-17,0.26821983,5.0,0.0,0.0,9.66773084516135,5.2803249110097886e-17,-0.7063142356524799,-1.3052890678106066e-17,False
34,1735110161.338,5.0,0.99487865,1.5049296e-17,-0.101076394,-9.025917e-18,10.731786,-2.569481e-16,2.4487305,6.1627936,2.3552246e-17,0.253821,5.0,0.0,0.0,9.686432515953403,-9.686912587435005e-16,-0.654385880073227,1.0989479695223208e-17,False
35,1735110161.408,5.0,0.9921452,5.6241234e-17,-0.12509173,-8.0890455e-18,11.158028,-2.5677862e-16,2.4656243,6.010139,-2.7750164e-17,0.22799578,5.0,0.0,0.0,9.756511427449427,-1.937781025205257e-15,-0.5583678096632014,3.3619851119218245e-17,False
36,1735110161.448,5.0,0.9904944,6.5133975e-17,-0.1375533,-1.0152937e-17,11.396439,-2.587846e-16,2.4744139,5.908775,-7.3661764e-17,0.21133125,5.0,0.0,0.0,9.811912688181621,-2.2493690683011102e-15,-0.49475753653839993,4.9558349360198553e-17,False
